,x,x_labels
94610,female,0
94611,female,0
94612,female,0
94613,female,0
94614,female,0
94615,female,0
94616,female,0
94617,male,1
94618,male,1
94619,female,0
94620,male,1
94621,female,0
94622,female,0
94623,male,1
94624,male,1
94625,male,1
94626,female,0
94627,female,0
94628,female,0
94629,female,0
94630,female,0
94631,female,0
94632,male,1
94633,male,1
94634,male,1
94635,male,1
94636,female,0
94637,male,1
94638,female,0
94639,female,0
94640,female,0
94641,male,1
94642,male,1
94643,male,1
94644,male,1
94645,male,1
94646,male,1
94647,male,1
94648,female,0
94649,male,1
94650,male,1
94651,female,0
94652,male,1
94653,male,1
94654,female,0
94655,male,1
94656,male,1
94657,female,0
94658,male,1
94659,female,0
94660,female,0
94661,female,0
94662,male,1
94663,female,0
94664,male,1
94665,male,1
94666,female,0
94667,female,0
94668,female,0
94669,female,0
94670,male,1
94671,female,0
94672,male,1
94673,female,0
94674,male,1
94675,male,1
94676,male,1
94677,female,0
94678,male,1
94679,female,0
94680,female,0
94681,male,1
94682,male,1
94683,female,0
94684,female,0
94685,female,0
94686,female,0
94687,male,1
94688,female,0
94689,female,0
94690,female,0
94691,male,1
94692,male,1
94693,female,0
94694,male,1
94695,male,1
94696,male,1
94697,male,1
94698,female,0
94699,female,0
94700,female,0
94701,female,0
94702,male,1
94703,female,0
94704,male,1
94705,female,0
94706,male,1
94707,male,1
94708,female,0
94709,female,0
94710,female,0
94711,female,0
94712,female,0
94713,male,1
94714,female,0
94715,female,0
94716,male,1
94717,female,0
94718,male,1
94719,male,1
94720,female,0
94721,male,1
94722,male,1
94723,male,1
94724,male,1
94725,female,0
94726,male,1
94727,female,0
94728,male,1
94729,female,0
94730,female,0
94731,female,0
94732,male,1
94733,female,0
94734,female,0
94735,male,1
94736,female,0
94737,male,1
94738,male,1
94739,male,1
94740,male,1
94741,female,0
94742,male,1
94743,female,0
94744,male,1
94745,female,0
94746,male,1
94747,female,0
94748,female,0
94749,female,0
94750,female,0
94751,female,0
94752,male,1
94753,male,1
94754,male,1
94755,female,0
94756,male,1
94757,female,0
94758,female,0
94759,male,1
94760,female,0
94761,male,1
94762,female,0
94763,female,0
94764,male,1
94765,female,0
94766,female,0
94767,female,0
94768,female,0
94769,female,0
94770,female,0
94771,female,0
94772,female,0
94773,female,0
94774,male,1
94775,female,0
94776,female,0
94777,female,0
94778,male,1
94779,female,0
94780,male,1
94781,male,1
94782,female,0
94783,male,1
94784,female,0
94785,male,1
94786,male,1
94787,male,1
94788,male,1
94789,female,0
94790,female,0
94791,female,0
94792,female,0
94793,female,0
94794,female,0
94795,male,1
94796,male,1
94797,male,1
94798,female,0
94799,female,0
94800,male,1
94801,female,0
94802,female,0
94803,female,0
94804,female,0
94805,male,1
94806,female,0
94807,male,1
94808,male,1
94809,female,0
94810,male,1
94811,male,1
94812,male,1
94813,female,0
94814,female,0
94815,female,0
94816,male,1
94817,female,0
94818,female,0
94819,female,0
94820,female,0
94821,male,1
94822,male,1
94823,female,0
94824,female,0
94825,male,1
94826,male,1
94827,male,1
94828,male,1
94829,female,0
94830,female,0
94831,female,0
94832,female,0
94833,female,0
94834,female,0
94835,female,0
94836,female,0
94837,male,1
94838,female,0
94839,female,0
94840,male,1
94841,female,0
94842,male,1
94843,female,0
94844,female,0
94845,female,0
94846,female,0
94847,female,0
94848,female,0
94849,female,0
94850,female,0
94851,female,0
94852,male,1
94853,male,1
94854,female,0
94855,female,0
94856,female,0
94857,male,1
94858,female,0
94859,female,0
94860,female,0
94861,male,1
94862,male,1
94863,female,0
94864,male,1
94865,male,1
94866,female,0
94867,female,0
94868,female,0
94869,female,0
94870,female,0
94871,male,1
94872,female,0
94873,female,0
94874,female,0
94875,female,0
94876,female,0
94877,male,1
94878,male,1
94879,female,0
94880,female,0
94881,female,0
94882,female,0
94883,female,0
94884,female,0
94885,male,1
94886,female,0
94887,female,0
94888,female,0
94889,female,0
94890,female,0
94891,male,1
94892,female,0
94893,male,1
94894,female,0
94895,female,0
94896,male,1
94897,male,1
94898,male,1
94899,female,0
94900,male,1
94901,female,0
94902,male,1
94903,female,0
94904,female,0
94905,female,0
94906,female,0
94907,female,0
94908,female,0
94909,male,1
94910,male,1
94911,female,0
94912,female,0
94913,female,0
94914,female,0
94915,male,1
94916,female,0
94917,male,1
94918,female,0
94919,female,0
94920,female,0
94921,female,0
94922,female,0
94923,female,0
94924,female,0
94925,female,0
94926,male,1
94927,male,1
94928,male,1
94929,male,1
94930,male,1
94931,female,0
94932,male,1
94933,female,0
94934,male,1
94935,male,1
94936,female,0
94937,female,0
94938,female,0
94939,female,0
94940,female,0
94941,female,0
94942,female,0
94943,male,1
94944,female,0
94945,female,0
94946,female,0
94947,female,0
94948,female,0
94949,male,1
94950,male,1
94951,male,1
94952,female,0
94953,female,0
94954,female,0
94955,female,0
94956,female,0
94957,female,0
94958,male,1
94959,female,0
94960,female,0
94961,male,1
94962,male,1
94963,male,1
94964,male,1
94965,female,0
94966,male,1
94967,female,0
94968,female,0
94969,male,1
94970,female,0
94971,female,0
94972,female,0
94973,female,0
94974,male,1
94975,male,1
94976,female,0
94977,male,1
94978,male,1
94979,female,0
94980,female,0
94981,male,1
94982,female,0
94983,female,0
94984,male,1
94985,female,0
94986,male,1
94987,female,0
94988,female,0
94989,female,0
94990,female,0
94991,female,0
94992,female,0
94993,female,0
94994,female,0
94995,male,1
94996,female,0
94997,female,0
94998,female,0
94999,female,0
95000,male,1
95001,female,0
95002,female,0
95003,female,0
95004,female,0
95005,female,0
95006,male,1
95007,female,0
95008,male,1
95009,female,0
95010,female,0
95011,female,0
95012,female,0
95013,male,1
95014,female,0
95015,female,0
95016,male,1
95017,male,1
95018,female,0
95019,male,1
95020,male,1
95021,male,1
95022,female,0
95023,female,0
95024,female,0
95025,female,0
95026,male,1
95027,female,0
95028,female,0
95029,female,0
95030,female,0
95031,female,0
95032,female,0
95033,female,0
95034,female,0
95035,female,0
95036,male,1
95037,male,1
95038,female,0
95039,female,0
95040,male,1
95041,male,1
95042,male,1
95043,male,1
95044,male,1
95045,female,0
95046,female,0
95047,female,0
95048,female,0
95049,female,0
95050,female,0
95051,male,1
95052,female,0
95053,female,0
95054,male,1
95055,male,1
95056,male,1
95057,male,1
95058,female,0
95059,male,1
95060,male,1
95061,male,1
95062,male,1
95063,male,1
95064,male,1
95065,male,1
95066,male,1
95067,male,1
95068,male,1
95069,male,1
95070,male,1
95071,male,1
95072,male,1
95073,male,1
95074,male,1
95075,female,0
95076,male,1
95077,female,0
95078,male,1
95079,male,1
95080,male,1
95081,male,1
95082,male,1
95083,male,1
95084,male,1
95085,male,1
95086,male,1
95087,male,1
95088,female,0
95089,female,0
95090,female,0
95091,male,1
95092,female,0
95093,male,1
95094,female,0
95095,male,1
95096,male,1
95097,female,0
95098,female,0
95099,male,1
95100,female,0
95101,female,0
95102,male,1
95103,male,1
95104,male,1
95105,male,1
95106,female,0
95107,male,1
95108,male,1
95109,female,0
95110,male,1
95111,male,1
95112,male,1
95113,male,1
95114,male,1
95115,male,1
95116,male,1
95117,male,1
95118,female,0
95119,male,1
95120,female,0
95121,female,0
95122,male,1
95123,female,0
95124,male,1
95125,female,0
95126,female,0
95127,male,1
95128,male,1
95129,male,1
95130,male,1
95131,female,0
95132,female,0
95133,male,1
95134,male,1
95135,male,1
95136,male,1
95137,male,1
95138,female,0
95139,male,1
95140,male,1
95141,male,1
95142,male,1
95143,male,1
95144,female,0
95145,female,0
95146,female,0
95147,male,1
95148,male,1
95149,male,1
95150,male,1
95151,male,1
95152,female,0
95153,male,1
95154,male,1
95155,male,1
95156,male,1
95157,male,1
95158,male,1
95159,male,1
95160,male,1
95161,male,1
95162,female,0
95163,female,0
95164,female,0
95165,male,1
95166,male,1
95167,male,1
95168,female,0
95169,female,0
95170,female,0
95171,female,0
95172,male,1
95173,male,1
95174,female,0
95175,female,0
95176,female,0
95177,female,0
95178,male,1
95179,male,1
95180,female,0
95181,male,1
95182,female,0
95183,female,0
95184,male,1
95185,female,0
95186,male,1
95187,male,1
95188,male,1
95189,male,1
95190,female,0
95191,male,1
95192,female,0
95193,female,0
95194,female,0
95195,female,0
95196,male,1
95197,male,1
95198,female,0
95199,female,0
95200,male,1
95201,male,1
95202,male,1
95203,male,1
95204,male,1
95205,female,0
95206,male,1
95207,female,0
95208,male,1
95209,male,1
95210,male,1
95211,female,0
95212,female,0
95213,female,0
95214,female,0
95215,male,1
95216,male,1
95217,male,1
95218,female,0
95219,female,0
95220,female,0
95221,male,1
95222,male,1
95223,male,1
95224,male,1
95225,female,0
95226,male,1
95227,female,0
95228,female,0
95229,female,0
95230,female,0
95231,female,0
95232,male,1
95233,male,1
95234,male,1
95235,female,0
95236,female,0
95237,female,0
95238,male,1
95239,female,0
95240,male,1
95241,female,0
95242,female,0
95243,male,1
95244,male,1
95245,male,1
95246,female,0
95247,male,1
95248,male,1
95249,male,1
95250,male,1
95251,male,1
95252,male,1
95253,male,1
95254,male,1
95255,male,1
95256,male,1
95257,male,1
95258,male,1
95259,female,0
95260,female,0
95261,female,0
95262,male,1
95263,female,0
95264,male,1
95265,male,1
95266,male,1
95267,male,1
95268,female,0
95269,female,0
95270,male,1
95271,male,1
95272,male,1
95273,male,1
95274,male,1
95275,female,0
95276,male,1
95277,male,1
95278,male,1
95279,male,1
95280,male,1
95281,male,1
95282,male,1
95283,male,1
95284,male,1
95285,male,1
95286,male,1
95287,female,0
95288,female,0
95289,female,0
95290,male,1
95291,male,1
95292,male,1
95293,male,1
95294,male,1
95295,male,1
95296,male,1
95297,male,1
95298,female,0
95299,male,1
95300,female,0
95301,male,1
95302,female,0
95303,male,1
95304,male,1
95305,female,0
95306,female,0
95307,male,1
95308,female,0
95309,female,0
95310,female,0
95311,female,0
95312,female,0
95313,female,0
95314,female,0
95315,female,0
95316,male,1
95317,male,1
95318,male,1
95319,male,1
95320,female,0
95321,male,1
95322,female,0
95323,male,1
95324,male,1
95325,female,0
95326,female,0
95327,female,0
95328,male,1
95329,female,0
95330,female,0
95331,male,1
95332,male,1
95333,female,0
95334,female,0
95335,male,1
95336,male,1
95337,male,1
95338,male,1
95339,female,0
95340,male,1
95341,female,0
95342,male,1
95343,female,0
95344,male,1
95345,male,1
95346,female,0
95347,male,1
95348,male,1
95349,male,1
95350,female,0
95351,male,1
95352,male,1
95353,male,1
95354,male,1
95355,male,1
95356,male,1
95357,male,1
95358,male,1
95359,female,0
95360,female,0
95361,male,1
95362,male,1
95363,female,0
95364,female,0
95365,male,1
95366,female,0
95367,female,0
95368,male,1
95369,female,0
95370,male,1
95371,female,0
95372,female,0
95373,male,1
95374,female,0
95375,female,0
95376,female,0
95377,male,1
95378,male,1
95379,male,1
95380,male,1
95381,female,0
95382,male,1
95383,male,1
95384,male,1
95385,male,1
95386,male,1
95387,female,0
95388,male,1
95389,male,1
95390,male,1
95391,male,1
95392,male,1
95393,male,1
95394,female,0
95395,male,1
95396,female,0
95397,male,1
95398,male,1
95399,female,0
95400,female,0
95401,female,0
95402,male,1
95403,female,0
95404,male,1
95405,female,0
95406,female,0
95407,male,1
95408,female,0
95409,male,1
95410,female,0
95411,female,0
95412,male,1
95413,female,0
95414,male,1
95415,female,0
95416,female,0
95417,female,0
95418,female,0
95419,male,1
95420,male,1
95421,male,1
95422,male,1
95423,female,0
95424,male,1
95425,female,0
95426,male,1
95427,female,0
95428,female,0
95429,male,1
95430,female,0
95431,male,1
95432,male,1
95433,female,0
95434,female,0
95435,male,1
95436,female,0
95437,male,1
95438,female,0
95439,male,1
95440,female,0
95441,male,1
95442,male,1
95443,male,1
95444,male,1
95445,male,1
95446,female,0
95447,male,1
95448,female,0
95449,male,1
95450,male,1
95451,female,0
95452,male,1
95453,female,0
95454,female,0
95455,male,1
95456,male,1
95457,male,1
95458,male,1
95459,female,0
95460,female,0
95461,male,1
95462,male,1
95463,female,0
95464,female,0
95465,male,1
95466,female,0
95467,male,1
95468,female,0
95469,male,1
95470,female,0
95471,male,1
95472,male,1
95473,female,0
95474,female,0
95475,male,1
95476,female,0
95477,female,0
95478,male,1
95479,male,1
95480,female,0
95481,male,1
95482,male,1
95483,male,1
95484,female,0
95485,female,0
95486,female,0
95487,male,1
95488,male,1
95489,female,0
95490,female,0
95491,male,1
95492,male,1
95493,female,0
95494,male,1
95495,male,1
95496,male,1
95497,female,0
95498,female,0
95499,female,0
95500,male,1
95501,male,1
95502,female,0
95503,female,0
95504,female,0
95505,female,0
95506,male,1
95507,male,1
95508,female,0
95509,female,0
95510,male,1
95511,male,1
95512,female,0
95513,male,1
95514,female,0
95515,male,1
95516,female,0
95517,female,0
95518,male,1
95519,female,0
95520,male,1
95521,male,1
95522,female,0
95523,female,0
95524,male,1
95525,male,1
95526,female,0
95527,male,1
95528,female,0
95529,female,0
95530,male,1
95531,female,0
95532,male,1
95533,female,0
95534,male,1
95535,male,1
95536,female,0
95537,female,0
95538,female,0
95539,male,1
95540,male,1
95541,male,1
95542,male,1
95543,male,1
95544,female,0
95545,male,1
95546,female,0
95547,male,1
95548,female,0
95549,female,0
95550,male,1
95551,male,1
95552,female,0
95553,male,1
95554,male,1
95555,female,0
95556,male,1
95557,female,0
95558,male,1
95559,male,1
95560,female,0
95561,female,0
95562,female,0
95563,male,1
95564,female,0
95565,male,1
95566,female,0
95567,male,1
95568,female,0
95569,male,1
95570,female,0
95571,female,0
95572,female,0
95573,female,0
95574,female,0
95575,female,0
95576,male,1
95577,male,1
95578,female,0
95579,female,0
95580,female,0
95581,female,0
95582,female,0
95583,female,0
95584,male,1
95585,male,1
95586,male,1
95587,male,1
95588,male,1
95589,female,0
95590,male,1
95591,female,0
95592,male,1
95593,female,0
95594,male,1
95595,female,0
95596,female,0
95597,female,0
95598,female,0
95599,female,0
95600,male,1
95601,male,1
95602,male,1
95603,male,1
95604,male,1
95605,female,0
95606,male,1
95607,female,0
95608,male,1
95609,male,1
95610,male,1
95611,female,0
95612,male,1
95613,female,0
95614,male,1
95615,male,1
95616,male,1
95617,male,1
95618,female,0
95619,female,0
95620,male,1
95621,male,1
95622,male,1
95623,male,1
95624,female,0
95625,female,0
95626,male,1
95627,male,1
95628,male,1
95629,female,0
95630,female,0
95631,female,0
95632,female,0
95633,female,0
95634,female,0
95635,female,0
95636,female,0
95637,male,1
95638,female,0
95639,male,1
95640,male,1
95641,female,0
95642,female,0
95643,female,0
95644,female,0
95645,male,1
95646,female,0
95647,female,0
95648,female,0
95649,male,1
95650,female,0
95651,female,0
95652,male,1
95653,male,1
95654,female,0
95655,female,0
95656,female,0
95657,female,0
95658,male,1
95659,female,0
95660,male,1
95661,male,1
95662,female,0
95663,female,0
95664,female,0
95665,female,0
95666,female,0
95667,male,1
95668,male,1
95669,male,1
95670,male,1
95671,female,0
95672,female,0
95673,female,0
95674,female,0
95675,female,0
95676,female,0
95677,female,0
95678,female,0
95679,male,1
95680,female,0
95681,female,0
95682,female,0
95683,female,0
95684,female,0
95685,female,0
95686,female,0
95687,male,1
95688,male,1
95689,female,0
95690,female,0
95691,female,0
95692,male,1
95693,male,1
95694,female,0
95695,female,0
95696,female,0
95697,female,0
95698,female,0
95699,female,0
95700,female,0
95701,female,0
95702,female,0
95703,male,1
95704,male,1
95705,female,0
95706,male,1
95707,male,1
95708,male,1
95709,female,0
95710,male,1
95711,female,0
95712,female,0
95713,female,0
95714,female,0
95715,female,0
95716,female,0
95717,female,0
95718,female,0
95719,female,0
95720,male,1
95721,female,0
95722,female,0
95723,male,1
95724,female,0
95725,male,1
95726,female,0
95727,male,1
95728,female,0
95729,male,1
95730,female,0
95731,female,0
95732,male,1
95733,male,1
95734,male,1
95735,male,1
95736,female,0
95737,female,0
95738,male,1
95739,female,0
95740,female,0
95741,female,0
95742,male,1
95743,female,0
95744,female,0
95745,male,1
95746,female,0
95747,female,0
95748,female,0
95749,male,1
95750,male,1
95751,male,1
95752,female,0
95753,male,1
95754,female,0
95755,female,0
95756,female,0
95757,female,0
95758,female,0
95759,female,0
95760,female,0
95761,female,0
95762,male,1
95763,female,0
95764,female,0
95765,female,0
95766,female,0
95767,male,1
95768,male,1
95769,female,0
95770,male,1
95771,female,0
95772,male,1
95773,female,0
95774,male,1
95775,female,0
95776,female,0
95777,female,0
95778,male,1
95779,female,0
95780,female,0
95781,female,0
95782,female,0
95783,female,0
95784,male,1
95785,male,1
95786,male,1
95787,female,0
95788,female,0
95789,male,1
95790,female,0
95791,female,0
95792,male,1
95793,female,0
95794,female,0
95795,female,0
95796,female,0
95797,female,0
95798,female,0
95799,female,0
95800,female,0
95801,male,1
95802,female,0
95803,female,0
95804,male,1
95805,male,1
95806,male,1
95807,male,1
95808,female,0
95809,male,1
95810,male,1
95811,female,0
95812,male,1
95813,male,1
95814,female,0
95815,male,1
95816,female,0
95817,female,0
95818,female,0
95819,female,0
95820,female,0
95821,female,0
95822,female,0
95823,male,1
95824,female,0
95825,female,0
95826,female,0
95827,female,0
95828,male,1
95829,female,0
95830,female,0
95831,male,1
95832,female,0
95833,female,0
95834,female,0
95835,male,1
95836,female,0
95837,male,1
95838,female,0
95839,female,0
95840,female,0
95841,male,1
95842,male,1
95843,female,0
95844,female,0
95845,female,0
95846,female,0
95847,male,1
95848,male,1
95849,female,0
95850,female,0
95851,female,0
95852,female,0
95853,female,0
95854,female,0
95855,male,1
95856,female,0
95857,female,0
95858,female,0
95859,female,0
95860,female,0
95861,female,0
95862,female,0
95863,male,1
95864,male,1
95865,female,0
95866,female,0
95867,female,0
95868,female,0
95869,male,1
95870,male,1
95871,female,0
95872,female,0
95873,female,0
95874,female,0
95875,female,0
95876,male,1
95877,female,0
95878,male,1
95879,male,1
95880,female,0
95881,female,0
95882,male,1
95883,male,1
95884,male,1
95885,male,1
95886,female,0
95887,female,0
95888,female,0
95889,female,0
95890,female,0
95891,female,0
95892,female,0
95893,female,0
95894,female,0
95895,female,0
95896,female,0
95897,female,0
95898,female,0
95899,female,0
95900,female,0
95901,female,0
95902,female,0
95903,female,0
95904,female,0
95905,female,0
95906,female,0
95907,female,0
95908,male,1
95909,female,0
95910,male,1
95911,female,0
95912,female,0
95913,male,1
95914,female,0
95915,male,1
95916,male,1
95917,female,0
95918,female,0
95919,female,0
95920,female,0
95921,male,1
95922,male,1
95923,female,0
95924,male,1
95925,female,0
95926,female,0
95927,male,1
95928,female,0
95929,male,1
95930,female,0
95931,female,0
95932,female,0
95933,female,0
95934,female,0
95935,female,0
95936,female,0
95937,female,0
95938,female,0
95939,female,0
95940,female,0
95941,female,0
95942,male,1
95943,male,1
95944,female,0
95945,male,1
95946,female,0
95947,female,0
95948,female,0
95949,female,0
95950,male,1
95951,male,1
95952,female,0
95953,male,1
95954,female,0
95955,female,0
95956,female,0
95957,female,0
95958,female,0
95959,male,1
95960,female,0
95961,male,1
95962,male,1
95963,female,0
95964,female,0
95965,female,0
95966,female,0
95967,female,0
95968,female,0
95969,female,0
95970,female,0
95971,female,0
95972,female,0
95973,female,0
95974,female,0
95975,female,0
95976,male,1
95977,female,0
95978,female,0
95979,female,0
95980,male,1
95981,male,1
95982,female,0
95983,female,0
95984,female,0
95985,female,0
95986,female,0
95987,male,1
95988,male,1
95989,female,0
95990,female,0
95991,female,0
95992,male,1
95993,female,0
95994,male,1
95995,female,0
95996,male,1
95997,female,0
95998,female,0
95999,female,0
96000,female,0
96001,female,0
96002,female,0
96003,female,0
96004,male,1
96005,female,0
96006,male,1
96007,male,1
96008,female,0
96009,male,1
96010,male,1
96011,male,1
96012,female,0
96013,male,1
96014,female,0
96015,male,1
96016,female,0
96017,male,1
96018,male,1
96019,male,1
96020,male,1
96021,female,0
96022,female,0
96023,female,0
96024,female,0
96025,female,0
96026,female,0
96027,female,0
96028,male,1
96029,male,1
96030,male,1
96031,female,0
96032,male,1
96033,male,1
96034,male,1
96035,female,0
96036,female,0
96037,male,1
96038,male,1
96039,female,0
96040,male,1
96041,male,1
96042,male,1
96043,female,0
96044,male,1
96045,female,0
96046,female,0
96047,male,1
96048,female,0
96049,male,1
96050,female,0
96051,male,1
96052,male,1
96053,male,1
96054,male,1
96055,female,0
96056,male,1
96057,male,1
96058,male,1
96059,male,1
96060,female,0
96061,male,1
96062,female,0
96063,female,0
96064,male,1
96065,male,1
96066,female,0
96067,male,1
96068,male,1
96069,male,1
96070,female,0
96071,male,1
96072,female,0
96073,male,1
96074,male,1
96075,male,1
96076,female,0
96077,female,0
96078,male,1
96079,female,0
96080,male,1
96081,male,1
96082,male,1
96083,female,0
96084,male,1
96085,male,1
96086,male,1
96087,male,1
96088,female,0
96089,male,1
96090,female,0
96091,male,1
96092,male,1
96093,male,1
96094,female,0
96095,female,0
96096,male,1
96097,female,0
96098,female,0
96099,male,1
96100,female,0
96101,male,1
96102,male,1
96103,female,0
96104,female,0
96105,male,1
96106,male,1
96107,male,1
96108,male,1
96109,male,1
96110,female,0
96111,female,0
96112,female,0
96113,male,1
96114,male,1
96115,male,1
96116,female,0
96117,male,1
96118,male,1
96119,male,1
96120,female,0
96121,female,0
96122,female,0
96123,female,0
96124,female,0
96125,male,1
96126,female,0
96127,male,1
96128,male,1
96129,female,0
96130,female,0
96131,female,0
96132,male,1
96133,male,1
96134,female,0
96135,male,1
96136,female,0
96137,male,1
96138,female,0
96139,male,1
96140,male,1
96141,male,1
96142,female,0
96143,male,1
96144,female,0
96145,male,1
96146,female,0
96147,female,0
96148,male,1
96149,male,1
96150,male,1
96151,male,1
96152,female,0
96153,male,1
96154,male,1
96155,female,0
96156,male,1
96157,female,0
96158,male,1
96159,male,1
96160,female,0
96161,female,0
96162,male,1
96163,male,1
96164,female,0
96165,male,1
96166,female,0
96167,female,0
96168,female,0
96169,male,1
96170,male,1
96171,male,1
96172,male,1
96173,male,1
96174,female,0
96175,male,1
96176,male,1
96177,male,1
96178,female,0
96179,male,1
96180,male,1
96181,male,1
96182,female,0
96183,male,1
96184,male,1
96185,female,0
96186,female,0
96187,male,1
96188,male,1
96189,female,0
96190,male,1
96191,male,1
96192,female,0
96193,female,0
96194,male,1
96195,male,1
96196,male,1
96197,female,0
96198,male,1
96199,male,1
96200,male,1
96201,female,0
96202,male,1
96203,female,0
96204,male,1
96205,male,1
96206,male,1
96207,male,1
96208,male,1
96209,male,1
96210,male,1
96211,male,1
96212,male,1
96213,male,1
96214,male,1
96215,male,1
96216,male,1
96217,male,1
96218,female,0
96219,female,0
96220,male,1
96221,male,1
96222,male,1
96223,female,0
96224,male,1
96225,male,1
96226,male,1
96227,male,1
96228,male,1
96229,male,1
96230,female,0
96231,male,1
96232,male,1
96233,male,1
96234,male,1
96235,female,0
96236,male,1
96237,male,1
96238,male,1
96239,female,0
96240,male,1
96241,female,0
96242,male,1
96243,female,0
96244,male,1
96245,male,1
96246,female,0
96247,male,1
96248,male,1
96249,male,1
96250,female,0
96251,male,1
96252,male,1
96253,male,1
96254,male,1
96255,male,1
96256,male,1
96257,male,1
96258,female,0
96259,male,1
96260,male,1
96261,female,0
96262,male,1
96263,male,1
96264,male,1
96265,male,1
96266,female,0
96267,male,1
96268,male,1
96269,female,0
96270,female,0
96271,male,1
96272,female,0
96273,female,0
96274,male,1
96275,male,1
96276,male,1
96277,female,0
96278,male,1
96279,female,0
96280,female,0
96281,female,0
96282,female,0
96283,female,0
96284,female,0
96285,male,1
96286,female,0
96287,male,1
96288,female,0
96289,male,1
96290,male,1
96291,male,1
96292,male,1
96293,female,0
96294,male,1
96295,female,0
96296,female,0
96297,female,0
96298,female,0
96299,female,0
96300,female,0
96301,female,0
96302,male,1
96303,male,1
96304,male,1
96305,male,1
96306,male,1
96307,male,1
96308,male,1
96309,male,1
96310,male,1
96311,male,1
96312,male,1
96313,male,1
96314,female,0
96315,female,0
96316,male,1
96317,male,1
96318,female,0
96319,male,1
96320,male,1
96321,male,1
96322,female,0
96323,male,1
96324,female,0
96325,female,0
96326,female,0
96327,female,0
96328,male,1
96329,female,0
96330,male,1
96331,male,1
96332,female,0
96333,female,0
96334,female,0
96335,male,1
96336,male,1
96337,male,1
96338,male,1
96339,male,1
96340,female,0
96341,female,0
96342,male,1
96343,male,1
96344,male,1
96345,female,0
96346,male,1
96347,female,0
96348,male,1
96349,female,0
96350,male,1
96351,male,1
96352,female,0
96353,female,0
96354,male,1
96355,female,0
96356,female,0
96357,female,0
96358,male,1
96359,male,1
96360,male,1
96361,male,1
96362,male,1
96363,female,0
96364,male,1
96365,female,0
96366,female,0
96367,male,1
96368,female,0
96369,male,1
96370,male,1
96371,male,1
96372,female,0
96373,female,0
96374,male,1
96375,male,1
96376,female,0
96377,male,1
96378,female,0
96379,male,1
96380,male,1
96381,female,0
96382,male,1
96383,male,1
96384,male,1
96385,female,0
96386,female,0
96387,male,1
96388,female,0
96389,female,0
96390,male,1
96391,male,1
96392,male,1
96393,male,1
96394,male,1
96395,male,1
96396,male,1
96397,male,1
96398,male,1
96399,male,1
96400,female,0
96401,female,0
96402,female,0
96403,male,1
96404,female,0
96405,male,1
96406,female,0
96407,female,0
96408,male,1
96409,female,0
96410,male,1
96411,male,1
96412,male,1
96413,female,0
96414,female,0
96415,female,0
96416,female,0
96417,female,0
96418,male,1
96419,male,1
96420,male,1
96421,female,0
96422,female,0
96423,female,0
96424,female,0
96425,male,1
96426,male,1
96427,female,0
96428,female,0
96429,male,1
96430,female,0
96431,male,1
96432,female,0
96433,female,0
96434,female,0
96435,male,1
96436,female,0
96437,female,0
96438,female,0
96439,female,0
96440,male,1
96441,male,1
96442,female,0
96443,female,0
96444,female,0
96445,female,0
96446,female,0
96447,male,1
96448,male,1
96449,female,0
96450,female,0
96451,female,0
96452,male,1
96453,female,0
96454,female,0
96455,female,0
96456,male,1
96457,male,1
96458,male,1
96459,male,1
96460,male,1
96461,female,0
96462,male,1
96463,female,0
96464,female,0
96465,female,0
96466,female,0
96467,male,1
96468,male,1
96469,male,1
96470,male,1
96471,female,0
96472,female,0
96473,male,1
96474,female,0
96475,female,0
96476,male,1
96477,female,0
96478,male,1
96479,male,1
96480,female,0
96481,female,0
96482,female,0
96483,female,0
96484,female,0
96485,female,0
96486,female,0
96487,female,0
96488,male,1
96489,male,1
96490,female,0
96491,female,0
96492,male,1
96493,female,0
96494,female,0
96495,male,1
96496,male,1
96497,male,1
96498,male,1
96499,female,0
96500,female,0
96501,female,0
96502,male,1
96503,female,0
96504,female,0
96505,female,0
96506,male,1
96507,male,1
96508,female,0
96509,male,1
96510,female,0
96511,male,1
96512,female,0
96513,female,0
96514,female,0
96515,female,0
96516,male,1
96517,male,1
96518,female,0
96519,male,1
96520,female,0
96521,male,1
96522,male,1
96523,female,0
96524,female,0
96525,female,0
96526,female,0
96527,male,1
96528,female,0
96529,female,0
96530,female,0
96531,female,0
96532,female,0
96533,female,0
96534,male,1
96535,female,0
96536,male,1
96537,male,1
96538,female,0
96539,female,0
96540,female,0
96541,female,0
96542,male,1
96543,male,1
96544,female,0
96545,male,1
96546,female,0
96547,male,1
96548,female,0
96549,female,0
96550,male,1
96551,male,1
96552,male,1
96553,male,1
96554,male,1
96555,male,1
96556,female,0
96557,female,0
96558,female,0
96559,female,0
96560,female,0
96561,female,0
96562,female,0
96563,male,1
96564,male,1
96565,female,0
96566,female,0
96567,female,0
96568,female,0
96569,female,0
96570,female,0
96571,female,0
96572,male,1
96573,female,0
96574,female,0
96575,male,1
96576,female,0
96577,female,0
96578,female,0
96579,male,1
96580,female,0
96581,female,0
96582,female,0
96583,male,1
96584,female,0
96585,female,0
96586,female,0
96587,female,0
96588,male,1
96589,male,1
96590,female,0
96591,female,0
96592,male,1
96593,male,1
96594,male,1
96595,male,1
96596,male,1
96597,female,0
96598,female,0
96599,female,0
96600,male,1
96601,female,0
96602,female,0
96603,female,0
96604,female,0
96605,male,1
96606,female,0
96607,female,0
